fecha,hora,parametro,value
2023-10-30,23:24,power_2,1.617426
2023-10-31,00:24,power_2,1.518097
2023-10-31,01:24,power_2,2.664111
2023-10-31,02:24,power_2,2.567369
2023-10-31,03:24,power_2,2.254173
2023-10-31,04:24,power_2,2.398153
2023-10-31,05:24,power_2,2.490041
2023-10-31,06:24,power_2,1.530392
2023-10-31,07:24,power_2,1.636516
2023-10-31,08:24,power_2,1.587983
2023-10-31,09:24,power_2,1.599631
2023-10-31,10:24,power_2,1.660459
2023-10-31,11:24,power_2,1.818675
2023-10-31,12:24,power_2,1.744905
2023-10-31,13:24,power_2,1.797644
2023-10-31,14:24,power_2,1.583777
2023-10-31,15:24,power_2,1.46374
2023-10-31,16:24,power_2,1.504184
2023-10-31,17:24,power_2,1.559187
2023-10-31,18:24,power_2,1.719668
2023-10-31,19:24,power_2,1.502243
2023-10-31,20:24,power_2,2.69226
2023-10-31,21:24,power_2,2.638874
2023-10-31,22:24,power_2,2.536308
2023-10-31,23:24,power_2,2.207582
2023-11-01,00:00,power_2,-0.015207
2023-11-01,01:00,power_2,-0.011001
2023-11-01,02:01,power_2,-0.01456
2023-11-01,03:01,power_2,-0.010677
2023-11-01,04:01,power_2,-0.012942
2023-11-01,05:01,power_2,-0.011324
2023-11-01,06:01,power_2,-0.011324
2023-11-01,07:01,power_2,-0.011971
2023-11-01,08:01,power_2,-0.013589
2023-11-01,09:01,power_2,-0.012618
2023-11-01,10:01,power_2,-0.011971
2023-11-01,11:01,power_2,-0.012618
2023-11-01,12:01,power_2,-0.01456
2023-11-01,13:01,power_2,-0.011971
2023-11-01,14:01,power_2,-0.011001
2023-11-01,15:01,power_2,-0.011971
2023-11-01,16:01,power_2,-0.011971
2023-11-01,17:01,power_2,-0.013266
2023-11-01,18:01,power_2,-0.013266
2023-11-01,19:01,power_2,-0.010354
2023-11-01,20:01,power_2,-0.012295
2023-11-01,21:01,power_2,-0.013913
2023-11-01,22:01,power_2,-0.013589
2023-11-01,23:01,power_2,-0.012942
2023-11-02,00:01,power_2,-0.01003
2023-11-02,01:01,power_2,-0.011648
2023-11-02,02:02,power_2,-0.012618
2023-11-02,03:02,power_2,-0.013266
2023-11-02,04:02,power_2,-0.011001
2023-11-02,05:02,power_2,-0.011971
2023-11-02,06:02,power_2,-0.012618
2023-11-02,07:02,power_2,-0.012618
2023-11-02,08:02,power_2,-0.011324
2023-11-02,09:02,power_2,-0.01456
2023-11-02,10:02,power_2,-0.012942
2023-11-02,11:02,power_2,-0.015207
2023-11-02,12:02,power_2,-0.012295
2023-11-02,13:02,power_2,-0.011971
2023-11-02,14:02,power_2,-0.014236
2023-11-02,15:02,power_2,-0.011648
2023-11-02,16:02,power_2,-0.013913
2023-11-02,17:05,power_2,-0.012618
2023-11-02,18:05,power_2,-0.010677
2023-11-02,19:05,power_2,-0.013266
2023-11-02,20:05,power_2,-0.012942
2023-11-02,21:05,power_2,-0.012295
2023-11-02,22:05,power_2,-0.013913
2023-11-02,23:05,power_2,-0.013266
2023-11-03,00:05,power_2,-0.010677
2023-11-03,01:05,power_2,-0.012295
2023-11-03,02:05,power_2,-0.011324
2023-11-03,03:05,power_2,-0.011001
2023-11-03,04:05,power_2,-0.013266
2023-11-03,05:05,power_2,-0.01003
2023-11-03,06:05,power_2,-0.013589
2023-11-03,07:05,power_2,-0.011324
2023-11-03,08:05,power_2,-0.011648
2023-11-03,09:05,power_2,-0.012295
2023-11-03,10:05,power_2,-0.013589
2023-11-03,11:05,power_2,-0.012618
2023-11-03,12:05,power_2,-0.011648
2023-11-03,13:05,power_2,-0.009706
2023-11-03,14:05,power_2,-0.011324
2023-11-03,15:05,power_2,-0.012295
2023-11-03,16:05,power_2,-0.013913
2023-11-03,17:05,power_2,-0.008736
2023-11-03,18:05,power_2,-0.011971
2023-11-03,19:05,power_2,-0.011001
2023-11-03,20:05,power_2,-0.012942
2023-11-03,21:05,power_2,-0.011001
2023-11-03,22:05,power_2,-0.011324
2023-11-03,23:05,power_2,-0.011648
2023-11-04,00:05,power_2,-0.015207
2023-11-04,01:05,power_2,-0.013913
2023-11-04,02:05,power_2,-0.012942
2023-11-04,03:05,power_2,-0.011971
2023-11-04,04:05,power_2,-0.013589
2023-11-04,05:05,power_2,-0.011971
2023-11-04,06:05,power_2,-0.012295
2023-11-04,07:05,power_2,-0.012942
2023-11-04,08:05,power_2,-0.011001
2023-11-04,09:05,power_2,-0.010677
2023-11-04,10:05,power_2,-0.011001
2023-11-04,11:05,power_2,-0.011001
2023-11-04,12:05,power_2,-0.012942
2023-11-04,13:05,power_2,-0.013266
2023-11-04,14:05,power_2,-0.011971
2023-11-04,15:05,power_2,-0.012618
2023-11-04,16:05,power_2,-0.012295
2023-11-04,17:05,power_2,-0.014236
2023-11-04,18:05,power_2,-0.011971
2023-11-04,19:05,power_2,-0.012618
2023-11-04,20:05,power_2,-0.011324
2023-11-04,21:05,power_2,-0.012618
2023-11-04,22:05,power_2,-0.011001
2023-11-04,23:05,power_2,-0.012295
2023-11-05,00:05,power_2,-0.012618
2023-11-05,01:05,power_2,-0.011971
2023-11-05,02:05,power_2,-0.013589
2023-11-05,03:05,power_2,-0.011001
2023-11-05,04:05,power_2,-0.010677
2023-11-05,05:05,power_2,-0.011648
2023-11-05,06:05,power_2,-0.011648
2023-11-05,07:05,power_2,-0.013589
2023-11-05,08:05,power_2,-0.011648
2023-11-05,09:05,power_2,-0.011971
2023-11-05,10:05,power_2,-0.013913
2023-11-05,11:05,power_2,-0.011971
2023-11-05,12:05,power_2,-0.013589
2023-11-05,13:05,power_2,-0.012618
2023-11-05,14:05,power_2,-0.012295
2023-11-05,15:05,power_2,-0.015854
2023-11-05,16:05,power_2,-0.010677
2023-11-05,17:05,power_2,-0.011648
2023-11-05,18:05,power_2,-0.011324
2023-11-05,19:05,power_2,-0.012942
2023-11-05,20:05,power_2,-0.012295
2023-11-05,21:05,power_2,-0.01456
2023-11-05,22:05,power_2,-0.011648
2023-11-05,23:05,power_2,-0.011001
2023-11-06,00:05,power_2,-0.011648
2023-11-06,01:05,power_2,-0.013266
2023-11-06,02:05,power_2,-0.012618
2023-11-06,03:05,power_2,-0.01003
2023-11-06,04:05,power_2,-0.013913
2023-11-06,05:05,power_2,-0.011324
2023-11-06,06:05,power_2,-0.013913
2023-11-06,07:05,power_2,-0.012942
2023-11-06,08:05,power_2,-0.011001
2023-11-06,09:05,power_2,-0.011648
2023-11-06,10:05,power_2,-0.010677
2023-11-06,11:05,power_2,-0.013913
2023-11-06,12:05,power_2,-0.013589
2023-11-06,13:05,power_2,-0.011971
2023-11-06,14:05,power_2,-0.011648
2023-11-06,15:05,power_2,-0.012295
2023-11-06,16:05,power_2,-0.01003
2023-11-06,17:05,power_2,-0.011971
2023-11-06,18:05,power_2,-0.011971
2023-11-06,19:05,power_2,-0.013913
2023-11-06,20:05,power_2,-0.014236
2023-11-06,21:05,power_2,-0.010677
2023-11-06,22:05,power_2,-0.011971
2023-11-06,23:05,power_2,-0.011324
2023-11-07,00:05,power_2,-0.010354
2023-11-07,01:05,power_2,-0.011324
2023-11-07,02:05,power_2,-0.011001
2023-11-07,03:05,power_2,-0.013589
2023-11-07,04:05,power_2,-0.013266
2023-11-07,05:05,power_2,-0.011648
2023-11-07,06:05,power_2,-0.011971
2023-11-07,07:05,power_2,-0.010354
2023-11-07,08:05,power_2,-0.01456
2023-11-07,09:05,power_2,-0.011648
2023-11-07,10:05,power_2,-0.014236
2023-11-07,11:05,power_2,-0.015854
2023-11-07,12:05,power_2,-0.012295
2023-11-07,13:05,power_2,-0.012295
2023-11-07,14:05,power_2,-0.011971
2023-11-07,15:05,power_2,-0.012942
2023-11-07,16:05,power_2,-0.011648
2023-11-07,17:05,power_2,-0.01456
2023-11-07,18:05,power_2,-0.010677
2023-11-07,19:05,power_2,-0.011324
2023-11-07,20:05,power_2,-0.013589
2023-11-07,21:05,power_2,-0.013913
2023-11-07,22:05,power_2,-0.013913
2023-11-07,23:05,power_2,-0.011324
2023-11-08,00:05,power_2,-0.013266
2023-11-08,01:05,power_2,-0.013589
2023-11-08,02:05,power_2,-0.013589
2023-11-08,03:05,power_2,-0.011971
2023-11-08,04:05,power_2,-0.013589
2023-11-08,05:05,power_2,-0.011001
2023-11-08,06:05,power_2,-0.011648
2023-11-08,07:05,power_2,-0.013266
2023-11-08,08:05,power_2,-0.013589
2023-11-08,09:05,power_2,-0.012942
2023-11-08,10:05,power_2,-0.012942
2023-11-08,11:05,power_2,-0.011971
2023-11-08,12:05,power_2,-0.011971
2023-11-08,13:05,power_2,-0.011001
2023-11-08,14:05,power_2,-0.012295
2023-11-08,15:05,power_2,-0.011324
2023-11-08,16:05,power_2,-0.01456
2023-11-08,17:05,power_2,-0.013589
2023-11-08,18:05,power_2,-0.01456
2023-11-08,19:05,power_2,-0.013913
2023-11-08,20:05,power_2,-0.012618
2023-11-08,21:05,power_2,-0.012618
2023-11-08,22:05,power_2,-0.013589
2023-11-08,23:05,power_2,-0.011648
2023-11-09,00:05,power_2,-0.014883
2023-11-09,01:05,power_2,-0.014883
2023-11-09,02:05,power_2,-0.012618
2023-11-09,03:05,power_2,-0.011324
2023-11-09,04:05,power_2,-0.011648
2023-11-09,15:06,power_2,-0.013913
2023-11-09,16:06,power_2,-0.012295
2023-11-09,17:24,power_2,-0.012618
2023-11-09,18:24,power_2,-0.012618
2023-11-09,19:24,power_2,-0.012618
2023-11-09,20:24,power_2,-0.012618
2023-11-09,21:24,power_2,-0.012618
2023-11-09,22:24,power_2,-0.012295
2023-11-09,23:24,power_2,-0.011971
2023-11-10,00:24,power_2,-0.013589
2023-11-10,01:28,power_2,-0.012618
2023-11-10,02:28,power_2,-0.009706
2023-11-10,03:28,power_2,-0.012942
2023-11-10,04:28,power_2,-0.013589
2023-11-10,05:28,power_2,-0.013266
2023-11-10,06:28,power_2,-0.011971
2023-11-10,07:28,power_2,-0.01553
2023-11-10,08:28,power_2,-0.013913
2023-11-10,09:28,power_2,-0.010354
2023-11-10,10:28,power_2,-0.011648
2023-11-10,11:28,power_2,-0.013913
2023-11-10,12:28,power_2,-0.013913
2023-11-10,13:28,power_2,-0.013589
2023-11-10,14:28,power_2,-0.009706
2023-11-10,15:28,power_2,-0.014236
2023-11-10,16:28,power_2,-0.013913
2023-11-10,17:28,power_2,-0.011324
2023-11-10,18:28,power_2,-0.012295
2023-11-10,19:28,power_2,-0.013589
2023-11-10,20:28,power_2,-0.010677
2023-11-10,21:28,power_2,-0.012942
2023-11-10,22:28,power_2,-0.012618
2023-11-10,23:28,power_2,-0.013589
2023-11-11,00:28,power_2,-0.013266
2023-11-11,01:28,power_2,-0.011648
2023-11-11,02:28,power_2,-0.010354
2023-11-11,03:28,power_2,-0.013589
2023-11-11,04:28,power_2,-0.012618
2023-11-11,05:28,power_2,-0.010354
2023-11-11,06:28,power_2,-0.015207
2023-11-11,07:28,power_2,-0.012618
2023-11-11,08:28,power_2,-0.011971
2023-11-11,09:28,power_2,-0.011971
2023-11-11,10:28,power_2,-0.013266
2023-11-11,11:28,power_2,-0.014236
2023-11-11,12:28,power_2,-0.010354
2023-11-11,13:28,power_2,-0.012618
2023-11-11,14:28,power_2,-0.012618
2023-11-11,15:28,power_2,-0.01003
2023-11-11,16:28,power_2,-0.010677
2023-11-11,17:28,power_2,-0.012942
2023-11-11,18:28,power_2,-0.013266
2023-11-11,19:28,power_2,-0.011001
2023-11-11,20:28,power_2,-0.012942
2023-11-11,21:28,power_2,-0.011971
2023-11-11,22:28,power_2,-0.012295
2023-11-11,23:28,power_2,-0.013589
2023-11-12,00:28,power_2,-0.013589
2023-11-12,01:28,power_2,-0.012942
2023-11-12,02:28,power_2,-0.010354
2023-11-12,03:28,power_2,-0.012295
2023-11-12,04:28,power_2,-0.009706
2023-11-12,05:28,power_2,-0.011324
2023-11-12,06:28,power_2,-0.007765
2023-11-12,07:28,power_2,-0.010677
2023-11-12,08:28,power_2,-0.011648
2023-11-12,09:28,power_2,-0.011971
2023-11-12,10:28,power_2,-0.011648
2023-11-12,11:28,power_2,-0.010354
2023-11-12,12:28,power_2,-0.010354
2023-11-12,13:28,power_2,-0.012942
2023-11-12,14:28,power_2,-0.009706
2023-11-12,15:28,power_2,-0.012618
2023-11-12,16:28,power_2,-0.011001
2023-11-12,17:28,power_2,-0.011324
2023-11-12,18:28,power_2,-0.009706
2023-11-12,19:28,power_2,-0.010677
2023-11-12,20:28,power_2,-0.012295
2023-11-12,21:28,power_2,-0.011971
2023-11-12,22:28,power_2,-0.010354
2023-11-12,23:28,power_2,-0.011648
2023-11-13,00:28,power_2,-0.011971
2023-11-13,01:28,power_2,-0.011001
2023-11-13,02:28,power_2,-0.011971
2023-11-13,03:28,power_2,-0.012618
2023-11-13,04:28,power_2,-0.011648
2023-11-13,05:28,power_2,-0.013913
2023-11-13,06:28,power_2,-0.012618
2023-11-13,07:28,power_2,-0.013266
2023-11-13,08:28,power_2,-0.012618
2023-11-13,09:28,power_2,-0.012942
2023-11-13,10:28,power_2,-0.011001
2023-11-13,11:28,power_2,-0.012618
2023-11-13,12:28,power_2,-0.01456
2023-11-13,13:28,power_2,-0.012295
2023-11-13,14:28,power_2,-0.011971
2023-11-13,15:28,power_2,-0.011971
2023-11-13,16:28,power_2,-0.011971
2023-11-13,17:28,power_2,-0.011971
2023-11-13,18:31,power_2,-0.013913
2023-11-13,19:31,power_2,-0.013913
2023-11-13,20:31,power_2,-0.011001
2023-11-13,21:31,power_2,-0.012295
2023-11-17,00:16,power_2,-0.027178
2023-11-17,01:16,power_2,-0.01553
2023-11-17,02:16,power_2,-0.022325
2023-11-17,03:16,power_2,-0.018442
2023-11-17,04:16,power_2,-0.008412
2023-11-17,05:16,power_2,-0.02006
2023-11-17,06:16,power_2,-0.021678
2023-11-17,07:16,power_2,-0.007442
2023-11-17,08:16,power_2,-0.016501
2023-11-17,09:16,power_2,-0.011001
2023-11-17,10:16,power_2,-0.019413
2023-11-17,11:16,power_2,-0.006471
2023-11-17,12:16,power_2,-0.011648
2023-11-17,13:16,power_2,-0.012942
2023-11-17,14:16,power_2,-0.002265
2023-11-17,15:16,power_2,-0.006471
2023-11-17,16:16,power_2,-0.003883
2023-11-17,17:16,power_2,-0.011648
2023-11-17,18:16,power_2,-0.010677
2023-11-17,19:16,power_2,-0.024913
2023-11-17,20:16,power_2,-0.007118
2023-11-17,21:17,power_2,-0.011324
2023-11-17,22:17,power_2,-0.018442
2023-11-17,23:17,power_2,-0.019089
2023-11-18,00:17,power_2,-0.009059
2023-11-18,01:17,power_2,-0.013266
2023-11-18,02:17,power_2,-0.007118
2023-11-18,03:17,power_2,-0.009707
2023-11-18,04:17,power_2,-0.005824
2023-11-18,05:17,power_2,-0.018442
2023-11-18,06:17,power_2,-0.007442
2023-11-18,07:17,power_2,-0.008736
2023-11-18,08:17,power_2,-0.012295
2023-11-18,09:17,power_2,-0.015207
2023-11-18,10:17,power_2,-0.008412
2023-11-18,11:17,power_2,-0.006795
2023-11-18,12:17,power_2,-0.01456
2023-11-18,13:17,power_2,-0.011001
2023-11-18,15:17,power_2,-0.019089
2023-11-18,16:17,power_2,-0.031384
2023-11-18,17:17,power_2,-0.015854
2023-11-18,18:17,power_2,-0.011648
2023-11-18,19:17,power_2,-0.017148
2023-11-18,20:17,power_2,-0.016177
2023-11-18,21:17,power_2,-0.003236
2023-11-18,22:17,power_2,-0.018442
2023-11-18,23:17,power_2,-0.017795
2023-11-19,00:17,power_2,-0.016825
2023-11-19,01:17,power_2,-0.015207
2023-11-19,02:17,power_2,-0.0055
2023-11-19,03:17,power_2,-0.009059
2023-11-19,04:17,power_2,-0.005177
2023-11-19,05:17,power_2,-0.010354
2023-11-19,06:17,power_2,-0.011324
2023-11-19,07:17,power_2,-0.025884
2023-11-19,08:17,power_2,-0.008089
2023-11-19,09:17,power_2,-0.009383
2023-11-19,10:17,power_2,-0.02459
2023-11-19,11:17,power_2,-0.008736
2023-11-19,12:17,power_2,-0.014883
2023-11-19,13:17,power_2,-0.013266
2023-11-19,14:17,power_2,0.001618
2023-11-19,15:17,power_2,-0.002912
2023-11-19,16:17,power_2,-0.020707
2023-11-19,17:17,power_2,-0.005177
2023-11-19,18:17,power_2,-0.018766
2023-11-19,19:17,power_2,-0.005824
2023-11-19,20:17,power_2,-0.016825
2023-11-19,21:17,power_2,-0.01456
2023-11-19,22:17,power_2,0.001618
2023-11-19,23:17,power_2,-0.006147
2023-11-20,00:17,power_2,-0.032355
2023-11-20,01:17,power_2,-0.008412
2023-11-20,02:17,power_2,-0.010354
2023-11-20,03:17,power_2,-0.004853
2023-11-20,04:17,power_2,-0.005824
2023-11-20,05:17,power_2,-0.02459
2023-11-20,06:17,power_2,-0.006795
2023-11-20,07:17,power_2,-0.023943
2023-11-20,08:17,power_2,0.000647
2023-11-20,09:17,power_2,-0.010677
2023-11-20,10:17,power_2,-0.011324
2023-11-20,11:17,power_2,-0.017795
2023-11-20,12:17,power_2,-0.008089
2023-11-20,13:17,power_2,-0.010354
2023-11-20,14:17,power_2,-0.001618
2023-11-20,15:17,power_2,-0.008736
2023-11-20,16:17,power_2,0.008412
2023-11-20,17:17,power_2,-0.00453
2023-11-20,18:17,power_2,-0.017795
2023-11-20,19:17,power_2,-0.006147
2023-11-20,20:17,power_2,-0.025237
2023-11-20,21:17,power_2,-0.001618
2023-11-20,22:17,power_2,-0.014883
2023-11-20,23:17,power_2,-0.014883
2023-11-21,00:17,power_2,-0.019089
2023-11-21,23:24,power_2,-0.009706
2023-11-22,00:24,power_2,-0.003883
2023-11-22,01:24,power_2,-0.007442
2023-11-22,02:24,power_2,-0.007765
2023-11-22,03:24,power_2,-0.017795
2023-11-22,04:24,power_2,-0.015207
2023-11-22,05:24,power_2,-0.005177
2023-11-22,07:24,power_2,-0.014236
2023-11-22,08:24,power_2,-0.007442
2023-11-22,09:24,power_2,-0.022001
2023-11-22,10:24,power_2,-0.019413
2023-11-22,11:24,power_2,-0.018766
2023-11-22,12:24,power_2,-0.006795
2023-11-22,13:24,power_2,-0.008736
2023-11-22,14:24,power_2,-0.018442
2023-11-22,15:24,power_2,-0.006795
2023-11-22,16:24,power_2,0.000647
2023-11-22,17:24,power_2,-0.004206
2023-11-22,18:24,power_2,0.002912
2023-11-22,19:24,power_2,-0.019089
2023-11-22,20:24,power_2,-0.015854
2023-11-22,21:24,power_2,-0.007765
2023-11-22,22:24,power_2,-0.021354
2023-11-22,23:24,power_2,-0.026855
2023-11-23,00:24,power_2,-0.004206
2023-11-23,01:24,power_2,-0.011324
2023-11-23,02:24,power_2,-0.013266
2023-11-23,03:24,power_2,0.004206
2023-11-23,04:24,power_2,-0.028149
2023-11-23,05:24,power_2,-0.022972
2023-11-23,06:24,power_2,-0.029119
2023-11-23,07:24,power_2,-0.009059
2023-11-23,08:24,power_2,-0.013266
2023-11-23,09:24,power_2,-0.017795
2023-11-23,10:24,power_2,-0.009059
2023-11-23,11:24,power_2,-0.014236
2023-11-23,12:24,power_2,-0.017795
2023-11-23,13:24,power_2,-0.010677
2023-10-29,00:24,power_2,-0.012618
2023-10-29,01:24,power_2,-0.010354
2023-10-29,02:12,power_2,-0.014883
2023-10-29,02:42,power_2,-0.011324
2023-10-29,03:24,power_2,-0.013266
2023-10-29,04:24,power_2,-0.015854
2023-10-29,05:24,power_2,-0.012618
2023-10-29,06:24,power_2,-0.01456
2023-10-29,07:24,power_2,-0.011001
2023-10-29,08:24,power_2,-0.011648
2023-10-29,09:24,power_2,-0.012618
2023-10-29,10:24,power_2,-0.014236
2023-10-29,11:24,power_2,-0.013266
2023-10-29,12:24,power_2,-0.015207
2023-10-29,13:24,power_2,-0.012295
2023-10-29,14:24,power_2,-0.012295
2023-10-29,15:24,power_2,-0.012618
2023-10-29,16:24,power_2,-0.013913
2023-10-29,17:24,power_2,-0.011001
2023-10-29,18:24,power_2,-0.012295
2023-10-29,19:24,power_2,-0.013589
2023-10-29,20:24,power_2,-0.011648
2023-10-29,21:24,power_2,-0.011971
2023-10-29,22:24,power_2,-0.013913
2023-10-29,23:24,power_2,-0.01456
2023-10-30,00:24,power_2,-0.013266
2023-10-30,01:24,power_2,-0.011324
2023-10-30,02:24,power_2,-0.013589
2023-10-30,03:24,power_2,-0.011971
2023-10-30,04:24,power_2,-0.014236
2023-10-30,05:24,power_2,-0.012618
2023-10-30,06:24,power_2,-0.012618
2023-10-30,07:24,power_2,-0.011324
2023-10-30,08:24,power_2,-0.012618
2023-10-30,09:24,power_2,-0.011001
2023-10-30,10:24,power_2,-0.011648
2023-10-30,11:24,power_2,-0.01456
2023-10-30,12:24,power_2,-0.013266
2023-10-30,13:24,power_2,-0.012295
2023-10-30,14:24,power_2,-0.012295
2023-10-30,15:24,power_2,-0.010354
2023-10-30,16:24,power_2,-0.013589
2023-10-30,17:24,power_2,-0.012618
2023-10-30,18:24,power_2,-0.011971
2023-10-30,19:24,power_2,-0.013266
2023-10-30,20:24,power_2,-0.014883
2023-10-30,21:24,power_2,-0.013913
2023-10-30,22:24,power_2,-0.013589
2023-10-30,23:24,power_2,-0.013266
2023-10-31,00:24,power_2,-0.013266
2023-10-31,01:24,power_2,-0.012618
2023-10-31,02:24,power_2,-0.014236
2023-10-31,03:24,power_2,-0.012618
2023-10-31,04:24,power_2,-0.015207
2023-10-31,05:24,power_2,-0.013266
2023-10-31,06:24,power_2,-0.012295
2023-10-31,07:24,power_2,-0.009706
2023-10-31,08:24,power_2,-0.010677
2023-10-31,09:24,power_2,-0.011971
2023-10-31,10:24,power_2,-0.011001
2023-10-31,11:24,power_2,-0.011001
2023-10-31,12:24,power_2,-0.011971
2023-10-31,13:24,power_2,-0.012618
2023-10-31,14:24,power_2,-0.012618
2023-10-31,15:24,power_2,-0.012942
2023-10-31,16:24,power_2,-0.011648
2023-10-31,17:24,power_2,-0.014236
2023-10-31,18:24,power_2,-0.012295
2023-10-31,19:24,power_2,-0.010677
2023-10-31,20:24,power_2,-0.01003
2023-10-31,21:24,power_2,-0.010677
2023-10-31,22:24,power_2,-0.010677
2023-10-31,23:24,power_2,-0.013266
2023-11-01,00:00,power_2,-0.012942
2023-11-01,01:00,power_2,-0.015207
2023-11-01,02:01,power_2,-0.014236
2023-11-01,03:01,power_2,-0.013266
2023-11-01,04:01,power_2,-0.012618
2023-11-01,05:01,power_2,-0.014236
2023-11-01,06:01,power_2,-0.013589
2023-11-01,07:01,power_2,-0.016825
2023-11-01,08:01,power_2,-0.013913
2023-11-01,09:01,power_2,-0.013913
2023-11-01,10:01,power_2,-0.01456
2023-11-01,11:01,power_2,-0.012942
2023-11-01,12:01,power_2,-0.014883
2023-11-01,13:01,power_2,-0.013589
2023-11-01,14:01,power_2,-0.01456
2023-11-01,15:01,power_2,-0.01456
2023-11-01,16:01,power_2,-0.014236
2023-11-01,17:01,power_2,-0.013266
2023-11-01,18:01,power_2,-0.013266
2023-11-01,19:01,power_2,-0.012618
2023-11-01,20:01,power_2,-0.013589
2023-11-01,21:01,power_2,-0.013913
2023-11-01,22:01,power_2,-0.014883
2023-11-01,23:01,power_2,-0.013266
2023-11-02,00:01,power_2,-0.012942
2023-11-02,01:01,power_2,-0.015207
2023-11-02,02:02,power_2,-0.013913
2023-11-02,03:02,power_2,-0.013913
2023-11-02,04:02,power_2,-0.011324
2023-11-02,05:02,power_2,-0.01456
2023-11-02,06:02,power_2,-0.014236
2023-11-02,07:02,power_2,-0.014883
2023-11-02,08:02,power_2,-0.014883
2023-11-02,09:02,power_2,-0.013266
2023-11-02,10:02,power_2,-0.010677
2023-11-02,11:02,power_2,-0.012942
2023-11-02,12:02,power_2,-0.012295
2023-11-02,13:02,power_2,-0.014236
2023-11-02,14:02,power_2,-0.014883
2023-11-02,15:02,power_2,-0.01456
2023-11-02,16:02,power_2,-0.014883
2023-11-02,17:05,power_2,-0.015207
2023-11-02,18:05,power_2,-0.011001
2023-11-02,19:05,power_2,-0.013913
2023-11-02,20:05,power_2,-0.012942
2023-11-02,21:05,power_2,-0.013266
2023-11-02,22:05,power_2,-0.012618
2023-11-02,23:05,power_2,-0.01456
2023-11-03,00:05,power_2,-0.016501
2023-11-03,01:05,power_2,-0.013589
2023-11-03,02:05,power_2,-0.013589
2023-11-03,03:05,power_2,-0.015207
2023-11-03,04:05,power_2,-0.01456
2023-11-03,05:05,power_2,-0.01456
2023-11-03,06:05,power_2,-0.013589
2023-11-03,07:05,power_2,-0.012618
2023-11-03,08:05,power_2,-0.01456
2023-11-03,09:05,power_2,-0.013913
2023-11-03,10:05,power_2,-0.011648
2023-11-03,11:05,power_2,-0.013589
2023-11-03,12:05,power_2,-0.014883
2023-11-03,13:05,power_2,-0.011971
2023-11-03,14:05,power_2,-0.013589
2023-11-03,15:05,power_2,-0.013266
2023-11-03,16:05,power_2,-0.012295
2023-11-03,17:05,power_2,-0.013913
2023-11-03,18:05,power_2,-0.013589
2023-11-03,19:05,power_2,-0.013589
2023-11-03,20:05,power_2,-0.01553
2023-11-03,21:05,power_2,-0.014883
2023-11-03,22:05,power_2,-0.014883
2023-11-03,23:05,power_2,-0.016178
2023-11-04,00:05,power_2,-0.012295
2023-11-04,01:05,power_2,-0.013266
2023-11-04,02:05,power_2,-0.012618
2023-11-04,03:05,power_2,-0.012295
2023-11-04,04:05,power_2,-0.013589
2023-11-04,05:05,power_2,-0.013266
2023-11-04,06:05,power_2,-0.013266
2023-11-04,07:05,power_2,-0.014236
2023-11-04,08:05,power_2,-0.013913
2023-11-04,09:05,power_2,-0.012942
2023-11-04,10:05,power_2,-0.011324
2023-11-04,11:05,power_2,-0.013266
2023-11-04,12:05,power_2,-0.01553
2023-11-04,13:05,power_2,-0.011648
2023-11-04,14:05,power_2,-0.012942
2023-11-04,15:05,power_2,-0.012295
2023-11-04,16:05,power_2,-0.011648
2023-11-04,17:05,power_2,-0.012618
2023-11-04,18:05,power_2,-0.013589
2023-11-04,19:05,power_2,-0.011648
2023-11-04,20:05,power_2,-0.013913
2023-11-04,21:05,power_2,-0.013266
2023-11-04,22:05,power_2,-0.011971
2023-11-04,23:05,power_2,-0.012942
2023-11-05,00:05,power_2,-0.013266
2023-11-05,01:05,power_2,-0.012295
2023-11-05,02:05,power_2,-0.011971
2023-11-05,03:05,power_2,-0.013266
2023-11-05,04:05,power_2,-0.011324
2023-11-05,05:05,power_2,-0.012295
2023-11-05,06:05,power_2,-0.013266
2023-11-05,07:05,power_2,-0.012618
2023-11-05,08:05,power_2,-0.015207
2023-11-05,09:05,power_2,-0.012618
2023-11-05,10:05,power_2,-0.01003
2023-11-05,11:05,power_2,-0.012618
2023-11-05,12:05,power_2,-0.015207
2023-11-05,13:05,power_2,-0.012618
2023-11-05,14:05,power_2,-0.013589
2023-11-05,15:05,power_2,-0.011648
2023-11-05,16:05,power_2,-0.012295
2023-11-05,17:05,power_2,-0.013589
2023-11-05,18:05,power_2,-0.012618
2023-11-05,19:05,power_2,-0.013913
2023-11-05,20:05,power_2,-0.012618
2023-11-05,21:05,power_2,-0.012618
2023-11-05,22:05,power_2,-0.012942
2023-11-05,23:05,power_2,-0.014236
2023-11-06,00:05,power_2,-0.012295
2023-11-06,01:05,power_2,-0.013589
2023-11-06,02:05,power_2,-0.012942
2023-11-06,03:05,power_2,-0.012618
2023-11-06,04:05,power_2,-0.01456
2023-11-06,05:05,power_2,-0.012618
2023-11-06,06:05,power_2,-0.01003
2023-11-06,07:05,power_2,-0.014236
2023-11-06,08:05,power_2,-0.013913
2023-11-06,09:05,power_2,-0.013589
2023-11-06,10:05,power_2,-0.011971
2023-11-06,11:05,power_2,-0.013266
2023-11-06,12:05,power_2,-0.012295
2023-11-06,13:05,power_2,-0.012618
2023-11-06,14:05,power_2,-0.013266
